countrycode,country,year,gdppc,prodag,prodind,prodserv,incomeClass
VCT,St. Vincent and the Grenadines,1997,4365.836339323311,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,1998,4547.660876085435,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,1999,4672.849342367381,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2000,4748.572055088117,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2001,4825.630193468506,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2002,5123.1317312853525,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2003,5506.7027431273,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2004,5724.535121269851,NA,NA,NA,LM
VCT,St. Vincent and the Grenadines,2005,5856.927212912164,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2006,6296.456033373904,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2007,6186.6308434998755,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2008,6596.096332264842,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2009,6452.3206778489275,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2010,6231.713225538465,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2011,6203.894143004485,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2012,6289.941222966133,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2013,6395.393233524194,NA,NA,NA,UM
VCT,St. Vincent and the Grenadines,2014,6435.4437358980995,NA,NA,NA,UM
SDN,Sudan,1991,802.233391703251,NA,NA,NA,L
SDN,Sudan,1992,828.373712494405,NA,NA,NA,L
SDN,Sudan,1993,838.695906932361,NA,NA,NA,L
SDN,Sudan,1994,820.558416788961,NA,NA,NA,L
SDN,Sudan,1995,843.39330605225,NA,NA,NA,L
SDN,Sudan,1996,867.253284870954,NA,NA,NA,L
SDN,Sudan,1997,931.72371259491,NA,NA,NA,L
SDN,Sudan,1998,944.852325229437,NA,NA,NA,L
SDN,Sudan,1999,947.223353516948,NA,NA,NA,L
SDN,Sudan,2000,979.307053883831,NA,NA,NA,L
SDN,Sudan,2001,1013.80177449066,NA,NA,NA,L
SDN,Sudan,2002,1048.75752757161,NA,NA,NA,L
SDN,Sudan,2003,1098.18330187042,NA,NA,NA,L
SDN,Sudan,2004,1108.75366874872,NA,NA,NA,L
SDN,Sudan,2005,1158.22704164891,NA,NA,NA,L
SDN,Sudan,2006,1238.80146050056,NA,NA,NA,L
SDN,Sudan,2007,1342.52523761522,NA,NA,NA,L
SDN,Sudan,2008,1406.66961773,NA,NA,NA,L
SDN,Sudan,2009,1412.1265126753501,NA,NA,NA,LM
SDN,Sudan,2010,1421.53294242954,NA,NA,NA,LM
SDN,Sudan,2011,1525.67330586705,3896.295654296875,11233.49609375,8098.93896484375,LM
SDN,Sudan,2012,1668.35249659712,NA,NA,NA,LM
SDN,Sudan,2013,1687.49138751154,NA,NA,NA,LM
SDN,Sudan,2014,1702.87764441121,NA,NA,NA,LM
SUR,Suriname,1991,6202.205306864969,NA,NA,NA,UM
SUR,Suriname,1992,6080.0553981047915,67270.28125,36822.09375,13506.0068359375,UM
SUR,Suriname,1993,5543.059707074432,58718.1875,30964.34765625,13274.6376953125,UM
SUR,Suriname,1994,5626.697698309396,39665.90625,30317.52734375,13756.1572265625,UM
SUR,Suriname,1995,5592.062512985087,31212.615234375,25390.275390625,14726.091796875,LM
SUR,Suriname,1996,5565.665492344545,37071.56640625,24055.3203125,14815.7783203125,LM
SUR,Suriname,1997,5784.011559008824,39650.19921875,24373.20703125,15709.0810546875,LM
SUR,Suriname,1998,5780.076724019218,33818.03515625,22374.830078125,16110.203125,LM
SUR,Suriname,1999,5651.077768293471,32886.08984375,36685.25,14532.0029296875,LM
SUR,Suriname,2000,5587.124018619877,NA,NA,NA,LM
SUR,Suriname,2001,5799.7807197609445,NA,NA,NA,LM
SUR,Suriname,2002,6023.529409632783,NA,NA,NA,LM
SUR,Suriname,2003,6367.612984057541,NA,NA,NA,LM
SUR,Suriname,2004,6933.243124346366,25787.2890625,33745.03515625,15568.12109375,LM
SUR,Suriname,2005,7210.5460265738975,NA,NA,NA,LM
SUR,Suriname,2006,7427.890119264141,NA,NA,NA,LM
SUR,Suriname,2007,7729.638688043236,NA,NA,NA,LM
SUR,Suriname,2008,7959.282284124361,NA,NA,NA,LM
SUR,Suriname,2009,8105.324808079477,NA,NA,NA,UM
SUR,Suriname,2010,8430.905965062271,NA,NA,NA,UM
SUR,Suriname,2011,8785.151105035555,NA,NA,NA,UM
SUR,Suriname,2012,8967.649607495512,NA,NA,NA,UM
SUR,Suriname,2013,9137.159274250647,66761.296875,35577.61328125,16890.16796875,UM
SUR,Suriname,2014,9222.598172906937,NA,NA,NA,UM
SWZ,Swaziland,1991,2417.807196614471,NA,NA,NA,LM
SWZ,Swaziland,1992,2438.9122152901464,NA,NA,NA,LM
SWZ,Swaziland,1993,2465.046149271111,NA,NA,NA,LM
SWZ,Swaziland,1994,2476.1069417542108,NA,NA,NA,LM
SWZ,Swaziland,1995,2543.8545656405336,NA,NA,NA,LM
SWZ,Swaziland,1996,2585.035101316053,NA,NA,NA,LM
SWZ,Swaziland,1997,2606.3296380504808,NA,NA,NA,LM
SWZ,Swaziland,1998,2617.179720160165,NA,NA,NA,LM
SWZ,Swaziland,1999,2644.3926530356503,NA,NA,NA,LM
SWZ,Swaziland,2000,2651.565457512526,NA,NA,NA,LM
SWZ,Swaziland,2001,2654.6901035177134,NA,NA,NA,LM
SWZ,Swaziland,2002,2683.319221294417,NA,NA,NA,LM
SWZ,Swaziland,2003,2728.918510019767,NA,NA,NA,LM
SWZ,Swaziland,2004,2790.729986943992,NA,NA,NA,LM
SWZ,Swaziland,2005,2833.9331539803106,NA,NA,NA,LM
SWZ,Swaziland,2006,2892.0194099852074,NA,NA,NA,LM
SWZ,Swaziland,2007,2949.431462505101,NA,NA,NA,LM
SWZ,Swaziland,2008,2969.9821124339414,NA,NA,NA,LM
SWZ,Swaziland,2009,2956.4344574936304,NA,NA,NA,LM
SWZ,Swaziland,2010,2956.6967946811656,NA,NA,NA,LM
SWZ,Swaziland,2011,2948.2229707422975,NA,NA,NA,LM
SWZ,Swaziland,2012,2990.0422161176994,NA,NA,NA,LM
SWZ,Swaziland,2013,3031.5883225881844,NA,NA,NA,LM
SWZ,Swaziland,2014,3060.6698000215133,NA,NA,NA,LM
SWE,Sweden,1991,36831.39738476061,42025.22265625,54239.93359375,66825.25,H
SWE,Sweden,1992,36191.77216476808,42836.62109375,57688.57421875,67684.546875,H
SWE,Sweden,1993,35238.912123849885,43556.23828125,61443.390625,69697.0,H
SWE,Sweden,1994,36419.580683478845,42359.296875,69267.375,71929.390625,H
SWE,Sweden,1995,37686.95163411785,41836.51171875,73952.9609375,73621.1875,H
SWE,Sweden,1996,38198.14762898222,44284.328125,75316.71875,75514.2109375,H
SWE,Sweden,1997,39283.57726986262,47025.21484375,80849.4140625,77895.6328125,H
SWE,Sweden,1998,40921.28966804893,46696.28125,83043.90625,79712.71875,H
SWE,Sweden,1999,42741.76617629578,58320.6484375,89490.46875,79476.484375,H
SWE,Sweden,2000,44693.88645451318,58393.11328125,94908.09375,80322.7265625,H
SWE,Sweden,2001,45270.932862606016,62185.38671875,97436.3359375,79144.7265625,H
SWE,Sweden,2002,46059.521221696064,66405.96875,104268.390625,79047.96875,H
SWE,Sweden,2003,46983.234798176105,67381.7421875,108822.7109375,80717.203125,H
SWE,Sweden,2004,48820.769782891606,73279.125,119320.25,83248.796875,H
SWE,Sweden,2005,49996.342852508744,76748.9375,124756.7421875,83913.71875,H
SWE,Sweden,2006,52046.65601990098,84620.453125,130856.2421875,85873.9921875,H
SWE,Sweden,2007,53421.19935822265,87022.8671875,136947.265625,86144.078125,H
SWE,Sweden,2008,52711.37500564583,89424.796875,132206.75,86047.078125,H
SWE,Sweden,2009,49554.50958313008,88691.0859375,120391.6875,85004.6875,H
SWE,Sweden,2010,52076.43052458849,87963.6875,141000.375,86894.3046875,H
SWE,Sweden,2011,53061.74648728642,85892.484375,141181.78125,87766.0,H
SWE,Sweden,2012,52519.8565348027,86567.7734375,135987.796875,88925.03125,H
SWE,Sweden,2013,52723.089076325996,85212.4921875,135570.90625,89861.46875,H
SWE,Sweden,2014,53385.967390930615,92257.0625,141648.234375,90571.3515625,H
CHE,Switzerland,1991,62510.47392280175,27752.365234375,106097.1875,122180.296875,H
CHE,Switzerland,1992,61798.03013676351,27896.65625,110353.2890625,119775.515625,H
CHE,Switzerland,1993,61160.63134649173,26170.24609375,113767.21875,118563.28125,H
CHE,Switzerland,1994,61445.44809744507,25665.712890625,117593.796875,119775.0078125,H
CHE,Switzerland,1995,61329.71512973312,25484.73046875,114561.4453125,120251.125,H
CHE,Switzerland,1996,61426.48247259665,26702.955078125,125796.0625,122919.3984375,H
CHE,Switzerland,1997,62695.48186996986,25008.990234375,132214.859375,124575.75,H
CHE,Switzerland,1998,64350.229256209044,25748.150390625,133477.171875,127355.859375,H
CHE,Switzerland,1999,65096.54303271277,26907.05078125,132429.296875,126387.265625,H
CHE,Switzerland,2000,67286.13737661991,28633.578125,131516.84375,132625.765625,H
CHE,Switzerland,2001,67828.93236500733,27312.515625,133230.53125,125275.15625,H
CHE,Switzerland,2002,67414.2931613974,27924.931640625,141462.90625,123535.7734375,H
CHE,Switzerland,2003,66949.24681414367,25716.029296875,146805.421875,121773.1953125,H
CHE,Switzerland,2004,68380.89192998869,30682.7421875,149495.4375,124379.140625,H
CHE,Switzerland,2005,70008.59653395714,29293.984375,152037.453125,127338.890625,H
CHE,Switzerland,2006,72362.34739992111,29132.798828125,155071.21875,130148.03125,H
CHE,Switzerland,2007,74687.92987320934,27866.517578125,158276.25,133277.546875,H
CHE,Switzerland,2008,75424.28437894907,33218.19921875,168709.625,142095.234375,H
CHE,Switzerland,2009,72901.4282111483,37457.30078125,156358.1875,135711.5625,H
CHE,Switzerland,2010,74277.12051255669,32472.9296875,164710.640625,137019.546875,H
CHE,Switzerland,2011,74781.3731613188,33224.453125,170242.96875,134866.53125,H
CHE,Switzerland,2012,74823.6613001013,31696.048828125,175528.609375,133276.84375,H
CHE,Switzerland,2013,75276.57918885039,28320.791015625,175359.015625,134301.203125,H
CHE,Switzerland,2014,75768.79207260822,30203.748046875,180684.203125,134166.1875,H
TJK,Tajikistan,1991,1157.5684310649037,NA,NA,NA,Missing
TJK,Tajikistan,1992,806.1520297233973,NA,NA,NA,Missing
TJK,Tajikistan,1993,662.71350560056635,NA,NA,NA,LM
TJK,Tajikistan,1994,513.7070598190494,NA,NA,NA,L
TJK,Tajikistan,1995,443.6498367778358,NA,NA,NA,L
TJK,Tajikistan,1996,364.64980036373885,NA,NA,NA,L
TJK,Tajikistan,1997,366.1916074167089,NA,NA,NA,L
TJK,Tajikistan,1998,380.7557694427121,NA,NA,NA,L
TJK,Tajikistan,1999,389.5426734099867,NA,NA,NA,L
TJK,Tajikistan,2000,415.59884670427016,NA,NA,NA,L
TJK,Tajikistan,2001,450.39893496413043,NA,NA,NA,L
TJK,Tajikistan,2002,489.997906784688,NA,NA,NA,L
TJK,Tajikistan,2003,533.3780897945098,NA,NA,NA,L
TJK,Tajikistan,2004,576.512256436693,591.79998779296875,3921.8623046875,1925.9508056640625,L
TJK,Tajikistan,2005,602.5724291677932,NA,NA,NA,L
TJK,Tajikistan,2006,631.4010213023242,NA,NA,NA,L
TJK,Tajikistan,2007,666.3206457989138,NA,NA,NA,L
TJK,Tajikistan,2008,703.5926678134032,NA,NA,NA,L
TJK,Tajikistan,2009,714.4826907680136,702.069091796875,3329.7216796875,2595.274658203125,L
TJK,Tajikistan,2010,744.1898921653833,NA,NA,NA,L
TJK,Tajikistan,2011,781.5068996632203,NA,NA,NA,L
TJK,Tajikistan,2012,821.3699527675395,NA,NA,NA,L
TJK,Tajikistan,2013,862.4717725401706,NA,NA,NA,L
TJK,Tajikistan,2014,899.8459352996672,NA,NA,NA,L
TZA,Tanzania,1991,488.216442109655,452.4569091796875,4367.734375,3878.9140625,L
TZA,Tanzania,1992,474.919464050622,NA,NA,NA,L
TZA,Tanzania,1993,464.971272116974,NA,NA,NA,L
TZA,Tanzania,1994,457.527818503604,NA,NA,NA,L
TZA,Tanzania,1995,460.057077943828,NA,NA,NA,L
TZA,Tanzania,1996,467.99646719605,NA,NA,NA,L
TZA,Tanzania,1997,472.237069204101,NA,NA,NA,L
TZA,Tanzania,1998,477.809814335025,NA,NA,NA,L
TZA,Tanzania,1999,488.704746167858,NA,NA,NA,L
TZA,Tanzania,2000,499.931464893967,NA,NA,NA,L
TZA,Tanzania,2001,516.171941742369,487.8594055175781,7427.818359375,3076.878662109375,L
TZA,Tanzania,2002,538.429683610806,496.9895324707031,5318.5,3213.524658203125,L
TZA,Tanzania,2003,559.757901409422,NA,NA,NA,L
TZA,Tanzania,2004,586.597858527184,NA,NA,NA,L
TZA,Tanzania,2005,616.215813974868,NA,NA,NA,L
TZA,Tanzania,2006,625.821247089289,584.36944580078125,5274.44677734375,2885.883056640625,L
TZA,Tanzania,2007,658.210603348959,612.7431640625,6605.01123046875,2269.870361328125,L
TZA,Tanzania,2008,673.433946210524,NA,NA,NA,L
TZA,Tanzania,2009,687.612611101722,NA,NA,NA,L
TZA,Tanzania,2010,708.521932325363,NA,NA,NA,L
TZA,Tanzania,2011,740.644345477545,NA,NA,NA,L
TZA,Tanzania,2012,754.385396184341,NA,NA,NA,L
TZA,Tanzania,2013,783.954656759669,NA,NA,NA,L
TZA,Tanzania,2014,812.562993541133,682.9122314453125,5990.791015625,2914.0078125,L
THA,Thailand,1991,2686.395767298317,1385.833740234375,11592.021484375,10297.4267578125,LM
THA,Thailand,1992,2876.6240239106633,1424.684326171875,12562.84375,11347.4326171875,LM
THA,Thailand,1993,3088.518493749494,1329.820556640625,13036.470703125,11410.4521484375,LM
THA,Thailand,1994,3307.9505600585862,1449.8109130859375,14015.81640625,12263.9228515625,LM
THA,Thailand,1995,3543.7766415411256,1544.7071533203125,13867.6357421875,11847.021484375,LM
THA,Thailand,1996,3705.763141624459,1644.1201171875,13784.3828125,11751.0107421875,LM
THA,Thailand,1997,3564.0813918644967,1592.6328125,13714.1982421875,10863.7880859375,LM
THA,Thailand,1998,3254.062085297834,1603.713623046875,13787.0625,9948.119140625,LM
THA,Thailand,1999,3363.1501784078087,1765.5517578125,14181.6123046875,9487.20703125,LM
THA,Thailand,2000,3472.691855527849,1818.0653076171875,13650.8828125,9918.4677734375,LM
THA,Thailand,2001,3551.408845048128,1941.821533203125,13068.4072265625,9729.3466796875,LM
THA,Thailand,2002,3727.373173383275,1898.575439453125,13160.638671875,10380.49609375,LM
THA,Thailand,2003,3953.394957109419,2152.256591796875,14226.5517578125,10369.9169921875,LM
THA,Thailand,2004,4164.305246608259,2230.055419921875,14466.822265625,10419.8125,LM
THA,Thailand,2005,4308.433767472705,2181.017578125,15225.552734375,10693.62109375,LM
THA,Thailand,2006,4501.252204507878,2280.7666015625,15622.7080078125,11205.3427734375,LM
THA,Thailand,2007,4733.090409919684,2305.87841796875,16288.943359375,11463.4951171875,LM
THA,Thailand,2008,4807.54545457444,2307.408935546875,17438.841796875,11325.6259765625,LM
THA,Thailand,2009,4765.244196935701,2520.55224609375,16189.4052734375,10685.19140625,LM
THA,Thailand,2010,5111.909202229171,2541.228759765625,17914.63671875,11114.7294921875,LM
THA,Thailand,2011,5138.2749201533225,2491.638671875,18060.322265625,11854.1806640625,LM
THA,Thailand,2012,5488.396190676708,2651.681396484375,17895.091796875,12809.5625,UM
THA,Thailand,2013,5612.6910216653205,2501.56494140625,18571.150390625,13992.7841796875,UM
THA,Thailand,2014,5635.642693088767,NA,NA,NA,UM
TMP,Timor-Leste,1999,562.5842534982517,NA,NA,NA,Missing
TMP,Timor-Leste,2000,656.291128856153,NA,NA,NA,Missing
TMP,Timor-Leste,2001,747.2443200192183,867.35797119140625,11357.0087890625,15723.978515625,Missing
TMP,Timor-Leste,2002,674.9832651086175,NA,NA,NA,Missing
TMP,Timor-Leste,2003,634.796988695234,NA,NA,NA,L
TMP,Timor-Leste,2004,616.0181335793251,NA,NA,NA,L
TMP,Timor-Leste,2005,643.3816958928759,NA,NA,NA,L
TMP,Timor-Leste,2006,596.3544071996241,NA,NA,NA,L
TMP,Timor-Leste,2007,653.3793133397947,953.849853515625,27180.916015625,18804.884765625,L
TMP,Timor-Leste,2008,733.5319173709285,NA,NA,NA,L
TMP,Timor-Leste,2009,814.6002306444211,NA,NA,NA,LM
TMP,Timor-Leste,2010,875.8365692712646,1716.7757568359375,8206.3681640625,6662.177734375,LM
TMP,Timor-Leste,2011,913.0732814943341,NA,NA,NA,LM
TMP,Timor-Leste,2012,946.9449710085138,NA,NA,NA,LM
TMP,Timor-Leste,2013,947.4022281747932,NA,NA,NA,LM
TMP,Timor-Leste,2014,973.0906594879825,NA,NA,NA,LM
TGO,Togo,1991,527.4725257642766,NA,NA,NA,L
TGO,Togo,1992,494.08193825111664,NA,NA,NA,L
TGO,Togo,1993,409.5219644750993,NA,NA,NA,L
TGO,Togo,1994,459.69492475170085,NA,NA,NA,L
TGO,Togo,1995,483.7739539227835,NA,NA,NA,L
TGO,Togo,1996,513.4982681657954,NA,NA,NA,L
TGO,Togo,1997,572.5303137048147,NA,NA,NA,L
TGO,Togo,1998,545.0473131291536,NA,NA,NA,L
